Info	Severity
1995 > 80 [ACK] Seq=1074144508 Ack=991004059 Win=512 Len=54	1
1996 > 80 [ACK] Seq=355123233 Ack=2137450849 Win=512 Len=54	1
1997 > 80 [ACK] Seq=1622728205 Ack=18309119 Win=512 Len=54	1
1998 > 80 [ACK] Seq=904074752 Ack=58951386 Win=512 Len=54	1
1999 > 80 [ACK] Seq=1443012462 Ack=1403631033 Win=512 Len=54	1
2000 > 80 [ACK] Seq=1960529826 Ack=836115905 Win=512 Len=54	1
2001 > 80 [ACK] Seq=1209087208 Ack=693509842 Win=512 Len=54	1
2002 > 80 [ACK] Seq=430854635 Ack=298506865 Win=512 Len=54	1
2003 > 80 [ACK] Seq=301848474 Ack=828408628 Win=512 Len=54	1
2004 > 80 [ACK] Seq=88900381 Ack=1538349740 Win=512 Len=54	1
2005 > 80 [ACK] Seq=1914472353 Ack=465010601 Win=512 Len=54	1
2006 > 80 [ACK] Seq=1028100469 Ack=820133834 Win=512 Len=54	1
2007 > 80 [ACK] Seq=11200989 Ack=295378391 Win=512 Len=54	1
2008 > 80 [ACK] Seq=430231467 Ack=1199453144 Win=512 Len=54	1
2009 > 80 [ACK] Seq=1479218604 Ack=494981958 Win=512 Len=54	1
2010 > 80 [ACK] Seq=15309092 Ack=308028136 Win=512 Len=54	1
2011 > 80 [ACK] Seq=1351706573 Ack=1517115345 Win=512 Len=54	1
2012 > 80 [ACK] Seq=94158187 Ack=1947969980 Win=512 Len=54	1
2013 > 80 [ACK] Seq=176754135 Ack=102334806 Win=512 Len=54	1
2014 > 80 [ACK] Seq=1493334283 Ack=191235187 Win=512 Len=54	1
2015 > 80 [ACK] Seq=1022317451 Ack=2105707540 Win=512 Len=54	1
2016 > 80 [ACK] Seq=1542304678 Ack=986324362 Win=512 Len=54	1
2017 > 80 [ACK] Seq=2052259106 Ack=997525351 Win=512 Len=54	1
2018 > 80 [ACK] Seq=433039005 Ack=1427756818 Win=512 Len=54	1
2019 > 80 [ACK] Seq=1020253939 Ack=759491775 Win=512 Len=54	1
2020 > 80 [ACK] Seq=863616258 Ack=774800867 Win=512 Len=54	1
2021 > 80 [ACK] Seq=1543094482 Ack=2126507440 Win=512 Len=54	1
2022 > 80 [ACK] Seq=768598901 Ack=73181980 Win=512 Len=54	1
2023 > 80 [ACK] Seq=292610184 Ack=249936115 Win=512 Len=54	1
2024 > 80 [ACK] Seq=645030096 Ack=1743270398 Win=512 Len=54	1
2025 > 80 [ACK] Seq=388316101 Ack=618104202 Win=512 Len=54	1
2026 > 80 [ACK] Seq=596612706 Ack=12925232 Win=512 Len=54	1
2027 > 80 [ACK] Seq=1625043146 Ack=2065184339 Win=512 Len=54	1
2028 > 80 [ACK] Seq=801368330 Ack=350739696 Win=512 Len=54	1
2029 > 80 [ACK] Seq=1177146657 Ack=1370993635 Win=512 Len=54	1
2030 > 80 [ACK] Seq=2047906943 Ack=87126245 Win=512 Len=54	1
2031 > 80 [ACK] Seq=1079211718 Ack=1630220728 Win=512 Len=54	1
2032 > 80 [ACK] Seq=1627631837 Ack=251335981 Win=512 Len=54	1
2033 > 80 [ACK] Seq=1976538289 Ack=543946165 Win=512 Len=54	1
2034 > 80 [ACK] Seq=280295900 Ack=1188976262 Win=512 Len=54	1
2035 > 80 [ACK] Seq=922772346 Ack=1577292363 Win=512 Len=54	1
2036 > 80 [ACK] Seq=1523472684 Ack=26421421 Win=512 Len=54	1
2037 > 80 [ACK] Seq=963013737 Ack=1651464568 Win=512 Len=54	1
2038 > 80 [ACK] Seq=1400080141 Ack=305349250 Win=512 Len=54	1
2039 > 80 [ACK] Seq=1117419715 Ack=1482495907 Win=512 Len=54	1
2040 > 80 [ACK] Seq=1594251065 Ack=1382919203 Win=512 Len=54	1
2041 > 80 [ACK] Seq=698399633 Ack=314647273 Win=512 Len=54	1
2042 > 80 [ACK] Seq=1929055642 Ack=1942279110 Win=512 Len=54	1
2043 > 80 [ACK] Seq=1085409983 Ack=1771333752 Win=512 Len=54	1
2044 > 80 [ACK] Seq=491700439 Ack=2051629652 Win=512 Len=54	1
2045 > 80 [ACK] Seq=1641261294 Ack=826918350 Win=512 Len=54	1
2046 > 80 [ACK] Seq=1261442702 Ack=202907386 Win=512 Len=54	1
2047 > 80 [ACK] Seq=894549343 Ack=1165921123 Win=512 Len=54	1
2048 > 80 [ACK] Seq=445356675 Ack=418517616 Win=512 Len=54	1
2049 > 80 [ACK] Seq=346903704 Ack=1535937332 Win=512 Len=54	1
2050 > 80 [ACK] Seq=1619444368 Ack=982704749 Win=512 Len=54	1
2051 > 80 [ACK] Seq=831627629 Ack=1681104382 Win=512 Len=54	1
2052 > 80 [ACK] Seq=1674031619 Ack=1462676377 Win=512 Len=54	1
2053 > 80 [ACK] Seq=620287941 Ack=400602712 Win=512 Len=54	1
2054 > 80 [ACK] Seq=110490429 Ack=892303152 Win=512 Len=54	1
2055 > 80 [ACK] Seq=789669179 Ack=386080798 Win=512 Len=54	1
2056 > 80 [ACK] Seq=898656644 Ack=1647523500 Win=512 Len=54	1
2057 > 80 [ACK] Seq=1034065531 Ack=394589196 Win=512 Len=54	1
2058 > 80 [ACK] Seq=673455337 Ack=839945871 Win=512 Len=54	1
2059 > 80 [ACK] Seq=618194394 Ack=1186849575 Win=512 Len=54	1
2060 > 80 [ACK] Seq=2045429358 Ack=658810295 Win=512 Len=54	1
2061 > 80 [ACK] Seq=560616229 Ack=1490437925 Win=512 Len=54	1
2062 > 80 [ACK] Seq=1537934021 Ack=1016985896 Win=512 Len=54	1
2063 > 80 [ACK] Seq=162563627 Ack=1637273837 Win=512 Len=54	1
2064 > 80 [ACK] Seq=558526986 Ack=1747764267 Win=512 Len=54	1
2065 > 80 [ACK] Seq=858636348 Ack=389949798 Win=512 Len=54	1
2066 > 80 [ACK] Seq=1985664061 Ack=1288606443 Win=512 Len=54	1
2067 > 80 [ACK] Seq=1168115512 Ack=175188326 Win=512 Len=54	1
2068 > 80 [ACK] Seq=1516488086 Ack=848643663 Win=512 Len=54	1
2069 > 80 [ACK] Seq=135894629 Ack=1466838057 Win=512 Len=54	1
2070 > 80 [ACK] Seq=291238504 Ack=1364783767 Win=512 Len=54	1
2071 > 80 [ACK] Seq=1429287128 Ack=1925399996 Win=512 Len=54	1
2072 > 80 [ACK] Seq=2100956487 Ack=1315850369 Win=512 Len=54	1
2073 > 80 [ACK] Seq=2087818574 Ack=1478413997 Win=512 Len=54	1
2074 > 80 [ACK] Seq=327799726 Ack=2036940983 Win=512 Len=54	1
2075 > 80 [ACK] Seq=1607567678 Ack=748093683 Win=512 Len=54	1
2076 > 80 [ACK] Seq=1125932780 Ack=586274096 Win=512 Len=54	1
2077 > 80 [ACK] Seq=144337735 Ack=1754389608 Win=512 Len=54	1
2078 > 80 [ACK] Seq=1704815533 Ack=1123394047 Win=512 Len=54	1
2079 > 80 [ACK] Seq=1957755555 Ack=1259288676 Win=512 Len=54	1
2080 > 80 [ACK] Seq=1250061505 Ack=1550527181 Win=512 Len=54	1
2081 > 80 [ACK] Seq=1201177750 Ack=832330661 Win=512 Len=54	1
2082 > 80 [ACK] Seq=495248272 Ack=785803500 Win=512 Len=54	1
2083 > 80 [ACK] Seq=806304690 Ack=726138427 Win=512 Len=54	1
2084 > 80 [ACK] Seq=607151297 Ack=1053938153 Win=512 Len=54	1
2085 > 80 [ACK] Seq=8278524 Ack=514022184 Win=512 Len=54	1
2086 > 80 [ACK] Seq=1946839197 Ack=1639954964 Win=512 Len=54	1
2087 > 80 [ACK] Seq=879039017 Ack=1784292699 Win=512 Len=54	1
2088 > 80 [ACK] Seq=2133910811 Ack=1341624585 Win=512 Len=54	1
2089 > 80 [ACK] Seq=2089942620 Ack=1151896492 Win=512 Len=54	1
2090 > 80 [ACK] Seq=1365328839 Ack=254474349 Win=512 Len=54	1
2091 > 80 [ACK] Seq=2005498826 Ack=1455652099 Win=512 Len=54	1
2092 > 80 [ACK] Seq=276101513 Ack=1950900371 Win=512 Len=54	1
2093 > 80 [ACK] Seq=2010038217 Ack=609721413 Win=512 Len=54	1
2094 > 80 [ACK] Seq=927421623 Ack=1216872711 Win=512 Len=54	1
2095 > 80 [ACK] Seq=1881746011 Ack=1225151235 Win=512 Len=54	1
2096 > 80 [ACK] Seq=1436680435 Ack=1024506784 Win=512 Len=54	1
2097 > 80 [ACK] Seq=1577888956 Ack=1903545801 Win=512 Len=54	1
2098 > 80 [ACK] Seq=1326003437 Ack=1889972964 Win=512 Len=54	1
2099 > 80 [ACK] Seq=50028317 Ack=1832431936 Win=512 Len=54	1
2100 > 80 [ACK] Seq=33341873 Ack=1050277128 Win=512 Len=54	1
2101 > 80 [ACK] Seq=1567182611 Ack=908292306 Win=512 Len=54	1
2102 > 80 [ACK] Seq=1785870362 Ack=1184393819 Win=512 Len=54	1
2103 > 80 [ACK] Seq=642877965 Ack=1046948388 Win=512 Len=54	1
2104 > 80 [ACK] Seq=226023996 Ack=1974370011 Win=512 Len=54	1
2105 > 80 [ACK] Seq=863108180 Ack=1708632375 Win=512 Len=54	1
2106 > 80 [ACK] Seq=2014214548 Ack=997829162 Win=512 Len=54	1
2107 > 80 [ACK] Seq=510308584 Ack=428234470 Win=512 Len=54	1
2108 > 80 [ACK] Seq=790695320 Ack=1754237907 Win=512 Len=54	1
2109 > 80 [ACK] Seq=265222993 Ack=1804266224 Win=512 Len=54	1
2110 > 80 [ACK] Seq=891647159 Ack=1837608098 Win=512 Len=54	1
2111 > 80 [ACK] Seq=1772545674 Ack=1257307061 Win=512 Len=54	1
2112 > 80 [ACK] Seq=1961612640 Ack=895693775 Win=512 Len=54	1
2113 > 80 [ACK] Seq=1954096330 Ack=1538571740 Win=512 Len=54	1
2114 > 80 [ACK] Seq=408817786 Ack=1764595736 Win=512 Len=54	1
2115 > 80 [ACK] Seq=80411952 Ack=480220268 Win=512 Len=54	1
2116 > 80 [ACK] Seq=977157354 Ack=346951168 Win=512 Len=54	1
2117 > 80 [ACK] Seq=750925891 Ack=857259753 Win=512 Len=54	1
2118 > 80 [ACK] Seq=280756582 Ack=1647955073 Win=512 Len=54	1
2119 > 80 [ACK] Seq=1700560236 Ack=1913178067 Win=512 Len=54	1
2120 > 80 [ACK] Seq=657828531 Ack=657341578 Win=512 Len=54	1
2121 > 80 [ACK] Seq=665373954 Ack=282403604 Win=512 Len=54	1
2122 > 80 [ACK] Seq=1581211683 Ack=96532596 Win=512 Len=54	1
2123 > 80 [ACK] Seq=1533959583 Ack=2050628927 Win=512 Len=54	1
2124 > 80 [ACK] Seq=386172224 Ack=311963065 Win=512 Len=54	1
2125 > 80 [ACK] Seq=1212754876 Ack=392375017 Win=512 Len=54	1
2126 > 80 [ACK] Seq=1600486255 Ack=1369532371 Win=512 Len=54	1
2127 > 80 [ACK] Seq=838563148 Ack=2120458263 Win=512 Len=54	1
2128 > 80 [ACK] Seq=504874512 Ack=253731197 Win=512 Len=54	1
2129 > 80 [ACK] Seq=1925423784 Ack=1954291433 Win=512 Len=54	1
2130 > 80 [ACK] Seq=855271984 Ack=464636317 Win=512 Len=54	1
2131 > 80 [ACK] Seq=1622728282 Ack=1130010271 Win=512 Len=54	1
2132 > 80 [ACK] Seq=1500007993 Ack=563738307 Win=512 Len=54	1
2133 > 80 [ACK] Seq=125497831 Ack=2097697890 Win=512 Len=54	1
2134 > 80 [ACK] Seq=289559409 Ack=336386466 Win=512 Len=54	1
2135 > 80 [ACK] Seq=70733076 Ack=1549141342 Win=512 Len=54	1
2136 > 80 [ACK] Seq=332127012 Ack=1002143949 Win=512 Len=54	1
2137 > 80 [ACK] Seq=940472116 Ack=1840707098 Win=512 Len=54	1
2138 > 80 [ACK] Seq=258593325 Ack=198097962 Win=512 Len=54	1
2139 > 80 [ACK] Seq=1224669607 Ack=2123521746 Win=512 Len=54	1
2140 > 80 [ACK] Seq=1956440309 Ack=831310082 Win=512 Len=54	1
2141 > 80 [ACK] Seq=1198068940 Ack=306554716 Win=512 Len=54	1
2142 > 80 [ACK] Seq=722101176 Ack=1806562709 Win=512 Len=54	1
2143 > 80 [ACK] Seq=342666008 Ack=1932060540 Win=512 Len=54	1
2144 > 80 [ACK] Seq=2013859767 Ack=74136302 Win=512 Len=54	1
2145 > 80 [ACK] Seq=1849532943 Ack=144869378 Win=512 Len=54	1
2146 > 80 [ACK] Seq=2077581136 Ack=476996390 Win=512 Len=54	1
2147 > 80 [ACK] Seq=1527678053 Ack=1417468506 Win=512 Len=54	1
2148 > 80 [ACK] Seq=950749585 Ack=1676061831 Win=512 Len=54	1
2149 > 80 [ACK] Seq=627552314 Ack=753247791 Win=512 Len=54	1
2150 > 80 [ACK] Seq=111162829 Ack=562204452 Win=512 Len=54	1
2151 > 80 [ACK] Seq=59409660 Ack=1760273392 Win=512 Len=54	1
2152 > 80 [ACK] Seq=1137666763 Ack=334890920 Win=512 Len=54	1
2153 > 80 [ACK] Seq=632178525 Ack=677556928 Win=512 Len=54	1
2154 > 80 [ACK] Seq=76904530 Ack=543933047 Win=512 Len=54	1
2155 > 80 [ACK] Seq=2005500649 Ack=245982342 Win=512 Len=54	1
2156 > 80 [ACK] Seq=1188270814 Ack=176079831 Win=512 Len=54	1
2157 > 80 [ACK] Seq=1373184929 Ack=1703757884 Win=512 Len=54	1
2158 > 80 [ACK] Seq=1251322494 Ack=507023822 Win=512 Len=54	1
2159 > 80 [ACK] Seq=1327558022 Ack=1134576136 Win=512 Len=54	1
2160 > 80 [ACK] Seq=1379831648 Ack=1245738965 Win=512 Len=54	1
2161 > 80 [ACK] Seq=115931708 Ack=1305148626 Win=512 Len=54	1
2162 > 80 [ACK] Seq=1306070133 Ack=295331741 Win=512 Len=54	1
2163 > 80 [ACK] Seq=7803972 Ack=927510267 Win=512 Len=54	1
2164 > 80 [ACK] Seq=641598351 Ack=1004414797 Win=512 Len=54	1
2165 > 80 [ACK] Seq=1349529032 Ack=862431798 Win=512 Len=54	1
2166 > 80 [ACK] Seq=54845443 Ack=2050702612 Win=512 Len=54	1
2167 > 80 [ACK] Seq=1384641893 Ack=1276403894 Win=512 Len=54	1
2168 > 80 [ACK] Seq=1984423202 Ack=380242740 Win=512 Len=54	1
2169 > 80 [ACK] Seq=2112782694 Ack=1707800762 Win=512 Len=54	1
2170 > 80 [ACK] Seq=846906329 Ack=940148762 Win=512 Len=54	1
2171 > 80 [ACK] Seq=143234416 Ack=1056080471 Win=512 Len=54	1
2172 > 80 [ACK] Seq=1199835895 Ack=214666956 Win=512 Len=54	1
2173 > 80 [ACK] Seq=443844647 Ack=222470928 Win=512 Len=54	1
2174 > 80 [ACK] Seq=365410328 Ack=864069279 Win=512 Len=54	1
2175 > 80 [ACK] Seq=830909056 Ack=66114663 Win=512 Len=54	1
2176 > 80 [ACK] Seq=1542390126 Ack=120960107 Win=512 Len=54	1
2177 > 80 [ACK] Seq=282467380 Ack=1505602000 Win=512 Len=54	1
2178 > 80 [ACK] Seq=726302518 Ack=1342541554 Win=512 Len=54	1
2179 > 80 [ACK] Seq=1677161478 Ack=1307840600 Win=512 Len=54	1
2180 > 80 [ACK] Seq=1615112926 Ack=7263281 Win=512 Len=54	1
2181 > 80 [ACK] Seq=651319692 Ack=150497697 Win=512 Len=54	1
2182 > 80 [ACK] Seq=992675084 Ack=1350333593 Win=512 Len=54	1
2183 > 80 [ACK] Seq=1629362218 Ack=1794178240 Win=512 Len=54	1
2184 > 80 [ACK] Seq=1046075970 Ack=12104920 Win=512 Len=54	1
2185 > 80 [ACK] Seq=1467204520 Ack=843013976 Win=512 Len=54	1
2186 > 80 [ACK] Seq=603281219 Ack=237920455 Win=512 Len=54	1
2187 > 80 [ACK] Seq=1790060531 Ack=520387835 Win=512 Len=54	1
2188 > 80 [ACK] Seq=2105760089 Ack=1246690353 Win=512 Len=54	1
2189 > 80 [ACK] Seq=654218740 Ack=776368183 Win=512 Len=54	1
2190 > 80 [ACK] Seq=910478153 Ack=243997461 Win=512 Len=54	1
2191 > 80 [ACK] Seq=2106886328 Ack=895317154 Win=512 Len=54	1
2192 > 80 [ACK] Seq=64407679 Ack=1887992238 Win=512 Len=54	1
2193 > 80 [ACK] Seq=384079634 Ack=1369870808 Win=512 Len=54	1
2194 > 80 [ACK] Seq=926222517 Ack=268463131 Win=512 Len=54	1
2195 > 80 [ACK] Seq=184951032 Ack=1735667651 Win=512 Len=54	1
2196 > 80 [ACK] Seq=1657277859 Ack=191465222 Win=512 Len=54	1
2197 > 80 [ACK] Seq=1103081144 Ack=1981525754 Win=512 Len=54	1
2198 > 80 [ACK] Seq=2054486430 Ack=1939802195 Win=512 Len=54	1
2199 > 80 [ACK] Seq=53465975 Ack=446537287 Win=512 Len=54	1
2200 > 80 [ACK] Seq=1507769768 Ack=1357015440 Win=512 Len=54	1
2201 > 80 [ACK] Seq=821853194 Ack=1316418121 Win=512 Len=54	1
2202 > 80 [ACK] Seq=286434318 Ack=1380825800 Win=512 Len=54	1
2203 > 80 [ACK] Seq=1101349035 Ack=1764905434 Win=512 Len=54	1
2204 > 80 [ACK] Seq=1562958345 Ack=543644303 Win=512 Len=54	1
2205 > 80 [ACK] Seq=2036672575 Ack=728595336 Win=512 Len=54	1
2206 > 80 [ACK] Seq=1205917133 Ack=238389547 Win=512 Len=54	1
2207 > 80 [ACK] Seq=613082147 Ack=1341470691 Win=512 Len=54	1
2208 > 80 [ACK] Seq=540634995 Ack=1248473474 Win=512 Len=54	1
2209 > 80 [ACK] Seq=1714878197 Ack=1301939449 Win=512 Len=54	1
2210 > 80 [ACK] Seq=1518005933 Ack=662225569 Win=512 Len=54	1
2211 > 80 [ACK] Seq=1565131131 Ack=1484078763 Win=512 Len=54	1
2212 > 80 [ACK] Seq=360089835 Ack=1770513082 Win=512 Len=54	1
2213 > 80 [ACK] Seq=1043040778 Ack=724378469 Win=512 Len=54	1
2214 > 80 [ACK] Seq=948378881 Ack=139853166 Win=512 Len=54	1
2215 > 80 [ACK] Seq=1122180115 Ack=29042093 Win=512 Len=54	1
2216 > 80 [ACK] Seq=884165352 Ack=1234959227 Win=512 Len=54	1
2217 > 80 [ACK] Seq=837615811 Ack=1848041374 Win=512 Len=54	1
2218 > 80 [ACK] Seq=625108377 Ack=241192721 Win=512 Len=54	1
2219 > 80 [ACK] Seq=204919490 Ack=1956070918 Win=512 Len=54	1
2220 > 80 [ACK] Seq=231267890 Ack=1326593204 Win=512 Len=54	1
2221 > 80 [ACK] Seq=1614631731 Ack=744240687 Win=512 Len=54	1
2222 > 80 [ACK] Seq=19446397 Ack=1104330523 Win=512 Len=54	1
2223 > 80 [ACK] Seq=1952570511 Ack=2147371301 Win=512 Len=54	1
2224 > 80 [ACK] Seq=1355632763 Ack=948266534 Win=512 Len=54	1
2225 > 80 [ACK] Seq=1302339319 Ack=2070446649 Win=512 Len=54	1
2226 > 80 [ACK] Seq=1977641210 Ack=807128353 Win=512 Len=54	1
2227 > 80 [ACK] Seq=743849001 Ack=1644744164 Win=512 Len=54	1
2228 > 80 [ACK] Seq=851527483 Ack=122368893 Win=512 Len=54	1
2229 > 80 [ACK] Seq=60195791 Ack=327288383 Win=512 Len=54	1
2230 > 80 [ACK] Seq=570803548 Ack=558556274 Win=512 Len=54	1
2231 > 80 [ACK] Seq=1743636874 Ack=25704357 Win=512 Len=54	1
2232 > 80 [ACK] Seq=105581667 Ack=45150755 Win=512 Len=54	1
2233 > 80 [ACK] Seq=238039543 Ack=1997721266 Win=512 Len=54	1
2234 > 80 [ACK] Seq=1094875888 Ack=1205870382 Win=512 Len=54	1
2235 > 80 [ACK] Seq=2091565399 Ack=360726053 Win=512 Len=54	1
2236 > 80 [ACK] Seq=969813356 Ack=190883615 Win=512 Len=54	1
2237 > 80 [ACK] Seq=1083020540 Ack=934732616 Win=512 Len=54	1
2238 > 80 [ACK] Seq=896785450 Ack=1786260099 Win=512 Len=54	1
2239 > 80 [ACK] Seq=951743082 Ack=1846455890 Win=512 Len=54	1
2240 > 80 [ACK] Seq=815287984 Ack=269775790 Win=512 Len=54	1
2241 > 80 [ACK] Seq=2005426090 Ack=2013412664 Win=512 Len=54	1
2242 > 80 [ACK] Seq=1792321235 Ack=2118994332 Win=512 Len=54	1
2243 > 80 [ACK] Seq=536063256 Ack=209550227 Win=512 Len=54	1
2244 > 80 [ACK] Seq=1427176577 Ack=1304426115 Win=512 Len=54	1
2245 > 80 [ACK] Seq=1119072785 Ack=1248507866 Win=512 Len=54	1
2246 > 80 [ACK] Seq=733931993 Ack=70837575 Win=512 Len=54	1
2247 > 80 [ACK] Seq=1155919555 Ack=1153858115 Win=512 Len=54	1
2248 > 80 [ACK] Seq=1075167633 Ack=2050643566 Win=512 Len=54	1
2249 > 80 [ACK] Seq=1116784604 Ack=854903000 Win=512 Len=54	1
2250 > 80 [ACK] Seq=1485689959 Ack=1670190984 Win=512 Len=54	1
2251 > 80 [ACK] Seq=265667940 Ack=1528133426 Win=512 Len=54	1
2252 > 80 [ACK] Seq=1218833927 Ack=1172971013 Win=512 Len=54	1
2253 > 80 [ACK] Seq=69667020 Ack=1709034269 Win=512 Len=54	1
2254 > 80 [ACK] Seq=918221380 Ack=988727199 Win=512 Len=54	1
2255 > 80 [ACK] Seq=825162474 Ack=2107799984 Win=512 Len=54	1
2256 > 80 [ACK] Seq=1092829621 Ack=694248329 Win=512 Len=54	1
2257 > 80 [ACK] Seq=1551380384 Ack=1850167884 Win=512 Len=54	1
2258 > 80 [ACK] Seq=797180115 Ack=777851869 Win=512 Len=54	1
2259 > 80 [ACK] Seq=1829239945 Ack=1894636474 Win=512 Len=54	1
2260 > 80 [ACK] Seq=412788370 Ack=1232842785 Win=512 Len=54	1
2261 > 80 [ACK] Seq=1413596234 Ack=1498510726 Win=512 Len=54	1
2262 > 80 [ACK] Seq=132849466 Ack=569861005 Win=512 Len=54	1
2263 > 80 [ACK] Seq=971097030 Ack=639528025 Win=512 Len=54	1
2264 > 80 [ACK] Seq=2018894821 Ack=1557749406 Win=512 Len=54	1
2265 > 80 [ACK] Seq=76151431 Ack=235428232 Win=512 Len=54	1
2266 > 80 [ACK] Seq=1529399555 Ack=1328257854 Win=512 Len=54	1
2267 > 80 [ACK] Seq=906001607 Ack=732154590 Win=512 Len=54	1
2268 > 80 [ACK] Seq=1436461774 Ack=1529334705 Win=512 Len=54	1
2269 > 80 [ACK] Seq=1870081859 Ack=1211091002 Win=512 Len=54	1
2270 > 80 [ACK] Seq=1011121296 Ack=1623879373 Win=512 Len=54	1
2271 > 80 [ACK] Seq=1822351717 Ack=889991959 Win=512 Len=54	1
2272 > 80 [ACK] Seq=2014231916 Ack=1022841425 Win=512 Len=54	1
2273 > 80 [ACK] Seq=1231599480 Ack=1993938455 Win=512 Len=54	1
2274 > 80 [ACK] Seq=10517666 Ack=1865349628 Win=512 Len=54	1
2275 > 80 [ACK] Seq=1925646699 Ack=1941501059 Win=512 Len=54	1
2276 > 80 [ACK] Seq=1653608420 Ack=1323416966 Win=512 Len=54	1
2277 > 80 [ACK] Seq=2075818471 Ack=81934925 Win=512 Len=54	1
2278 > 80 [ACK] Seq=53229110 Ack=1518396699 Win=512 Len=54	1
2279 > 80 [ACK] Seq=955975266 Ack=1240994910 Win=512 Len=54	1
2280 > 80 [ACK] Seq=1605874249 Ack=104632558 Win=512 Len=54	1
2281 > 80 [ACK] Seq=1341132369 Ack=1926984275 Win=512 Len=54	1
2282 > 80 [ACK] Seq=427417567 Ack=1793732543 Win=512 Len=54	1
2283 > 80 [ACK] Seq=83563770 Ack=877848376 Win=512 Len=54	1
2284 > 80 [ACK] Seq=379237998 Ack=888366042 Win=512 Len=54	1
2285 > 80 [ACK] Seq=85177985 Ack=666529094 Win=512 Len=54	1
2286 > 80 [ACK] Seq=26546204 Ack=172653866 Win=512 Len=54	1
2287 > 80 [ACK] Seq=1296172277 Ack=100988689 Win=512 Len=54	1
2288 > 80 [ACK] Seq=1150469292 Ack=154217799 Win=512 Len=54	1
2289 > 80 [ACK] Seq=386617364 Ack=1110193066 Win=512 Len=54	1
2290 > 80 [ACK] Seq=833856438 Ack=568583667 Win=512 Len=54	1
2291 > 80 [ACK] Seq=757491238 Ack=1909716036 Win=512 Len=54	1
2292 > 80 [ACK] Seq=1571117996 Ack=189649955 Win=512 Len=54	1
2293 > 80 [ACK] Seq=1260102532 Ack=273213725 Win=512 Len=54	1
2294 > 80 [ACK] Seq=795541874 Ack=652451723 Win=512 Len=54	1
2295 > 80 [ACK] Seq=48847197 Ack=737629708 Win=512 Len=54	1
2296 > 80 [ACK] Seq=1243653578 Ack=764175912 Win=512 Len=54	1
2297 > 80 [ACK] Seq=1614393278 Ack=2060348189 Win=512 Len=54	1
2298 > 80 [ACK] Seq=2067067904 Ack=1063333833 Win=512 Len=54	1
2299 > 80 [ACK] Seq=1890655581 Ack=1449951197 Win=512 Len=54	1
2300 > 80 [ACK] Seq=807754520 Ack=136323988 Win=512 Len=54	1
2301 > 80 [ACK] Seq=1976969666 Ack=893815226 Win=512 Len=54	1
2302 > 80 [ACK] Seq=778201792 Ack=317449574 Win=512 Len=54	1
2303 > 80 [ACK] Seq=1373166461 Ack=1577552106 Win=512 Len=54	1
2304 > 80 [ACK] Seq=698495858 Ack=225610333 Win=512 Len=54	1
2305 > 80 [ACK] Seq=912191297 Ack=274457530 Win=512 Len=54	1
2306 > 80 [ACK] Seq=1792415831 Ack=1518111108 Win=512 Len=54	1
