Info	Severity
53 > 50927 [UDP] Seq=0 Win=0 Len=0	0
32108 > 25565 [SYN] Seq=2398027776 Win=0 Len=0	1
11544 > 25565 [SYN] Seq=2672885760 Win=0 Len=0	1
62582 > 25565 [SYN] Seq=3836149760 Win=0 Len=0	1
3179 > 25565 [SYN] Seq=3719364608 Win=0 Len=0	1
6489 > 80 [ACK] Seq=526633871 Win=512 Len=0	1
56962 > 53 [UDP] Seq=0 Win=0 Len=0	0
53 > 58157 [UDP] Seq=0 Win=0 Len=0	0
31685 > 25565 [SYN] Seq=3688562688 Win=0 Len=0	1
10.0.0.2 > 10.128.0.2 [ICMP] Seq=52372 Win=0 Len=0	1
10740 > 80 [ACK] Seq=2078430646 Win=512 Len=0	1
53 > 55610 [UDP] Seq=0 Win=0 Len=0	0
1815 > 25 [SMTP] Seq=416 Win=22 Len=50 ttl=128 0	0
47913 > 25565 [SYN] Seq=1458569216 Win=0 Len=0	1
55350 > 25565 [SYN] Seq=2004418560 Win=0 Len=0	1
46781 > 25565 [SYN] Seq=3885432832 Win=0 Len=0	1
47966 > 25565 [SYN] Seq=2682585088 Win=0 Len=0	1
62755 > 53 [UDP] Seq=0 Win=0 Len=0	0
39271 > 25565 [SYN] Seq=1457324032 Win=0 Len=0	1
1369 > 25565 [SYN] Seq=437321728 Win=0 Len=0	1
10.0.0.2 > 10.128.0.2 [ICMP] Seq=54669 Win=0 Len=0	1
53 > 62957 [UDP] Seq=0 Win=0 Len=0	0
53688 > 25565 [SYN] Seq=1131937792 Win=0 Len=0	1
15155 > 80 [ACK] Seq=1111306526 Win=512 Len=0	1
9495 > 25565 [SYN] Seq=445644800 Win=0 Len=0	1
10.0.0.2 > 10.128.0.2 [ICMP] Seq=50295 Win=0 Len=0	1
53 > 56094 [UDP] Seq=0 Win=0 Len=0	0
59240 > 25565 [SYN] Seq=3695443968 Win=0 Len=0	1
4495 > 80 [SYN] Seq=550996648 Win=512 Len=0	1
46150 > 25565 [SYN] Seq=1115947008 Win=0 Len=0	1
2583 > 25565 [SYN] Seq=3635150848 Win=0 Len=0	1
2625 > 21 [FTP] Seq=1225 Win=30 Len=342 ttl=64 0	0
80 > 4444 [SYN] Seq=2794873084 Win=29200 Len=0	1
19903 > 25565 [SYN] Seq=3483697152 Win=0 Len=0	1
80 > 3552 [SYN] Seq=1943379359 Win=29200 Len=0	1
2629 > 69 [TFTP] Seq=1229 Win=25 Len=350 ttl=64 0	0
80 > 3457 [SYN] Seq=755333146 Win=29200 Len=0	1
65455 > 25565 [SYN] Seq=774438912 Win=0 Len=0	1
3889 > 80 [ACK] Seq=1296184767 Win=512 Len=0	1
2030 > 80 [ACK] Seq=2047906943 Win=512 Len=0	1
6002 > 25565 [SYN] Seq=2582642688 Win=0 Len=0	1
80 > 4648 [SYN] Seq=1966211108 Win=29200 Len=0	1
8288 > 25565 [SYN] Seq=163446784 Win=0 Len=0	1
53 > 52979 [UDP] Seq=0 Win=0 Len=0	0
53 > 52370 [UDP] Seq=0 Win=0 Len=0	0
6960 > 80 [ACK] Seq=305013923 Win=512 Len=0	1
4561 > 80 [SYN] Seq=963341909 Win=512 Len=0	1
22011 > 25565 [SYN] Seq=832438272 Win=0 Len=0	1
55629 > 25565 [SYN] Seq=3675717632 Win=0 Len=0	1
49061 > 25565 [SYN] Seq=3203334144 Win=0 Len=0	1
80 > 3583 [SYN] Seq=2031574893 Win=29200 Len=0	1
13146 > 80 [ACK] Seq=253214583 Win=512 Len=0	1
64033 > 53 [UDP] Seq=0 Win=0 Len=0	0
34629 > 25565 [SYN] Seq=3053649920 Win=0 Len=0	1
55606 > 53 [UDP] Seq=0 Win=0 Len=0	0
11331 > 25565 [SYN] Seq=986054656 Win=0 Len=0	1
41007 > 25565 [SYN] Seq=2974744576 Win=0 Len=0	1
10121 > 25565 [SYN] Seq=2905407488 Win=0 Len=0	1
10.0.0.2 > 10.128.0.2 [ICMP] Seq=633 Win=0 Len=0	1
8343 > 80 [ACK] Seq=916250630 Win=512 Len=0	1
60685 > 25565 [SYN] Seq=1683947520 Win=0 Len=0	1
80 > 3317 [SYN] Seq=738737676 Win=29200 Len=0	1
58063 > 53 [UDP] Seq=0 Win=0 Len=0	0
13199 > 80 [ACK] Seq=1701095964 Win=512 Len=0	1
64264 > 25565 [SYN] Seq=2882666496 Win=0 Len=0	1
53061 > 53 [UDP] Seq=0 Win=0 Len=0	0
10.0.0.2 > 10.128.0.2 [ICMP] Seq=58991 Win=0 Len=0	1
4651 > 80 [SYN] Seq=469911977 Win=512 Len=0	1
9363 > 80 [ACK] Seq=552182597 Win=512 Len=0	1
80 > 4466 [SYN] Seq=1131133778 Win=29200 Len=0	1
80 > 4365 [SYN] Seq=2674329404 Win=29200 Len=0	1
10.0.0.2 > 10.128.0.2 [ICMP] Seq=28559 Win=0 Len=0	1
17486 > 25565 [SYN] Seq=3103260672 Win=0 Len=0	1
62469 > 53 [UDP] Seq=0 Win=0 Len=0	0
60006 > 25565 [SYN] Seq=1391394816 Win=0 Len=0	1
14949 > 80 [ACK] Seq=341833568 Win=512 Len=0	1
25519 > 25565 [SYN] Seq=3234529280 Win=0 Len=0	1
15435 > 80 [ACK] Seq=110461725 Win=512 Len=0	1
64033 > 25565 [SYN] Seq=3298951168 Win=0 Len=0	1
53 > 52556 [UDP] Seq=0 Win=0 Len=0	0
62072 > 25565 [SYN] Seq=4173594624 Win=0 Len=0	1
10.0.0.2 > 10.128.0.2 [ICMP] Seq=17532 Win=0 Len=0	1
5451 > 25565 [SYN] Seq=1114570752 Win=0 Len=0	1
62666 > 25565 [SYN] Seq=1957036032 Win=0 Len=0	1
53 > 53378 [UDP] Seq=0 Win=0 Len=0	0
58559 > 25565 [SYN] Seq=2576613376 Win=0 Len=0	1
10.0.0.2 > 10.128.0.2 [ICMP] Seq=13943 Win=0 Len=0	1
4470 > 80 [SYN] Seq=2053521065 Win=512 Len=0	1
10.0.0.2 > 10.128.0.2 [ICMP] Seq=13176 Win=0 Len=0	1
65041 > 25565 [SYN] Seq=138543104 Win=0 Len=0	1
15173 > 80 [ACK] Seq=102038245 Win=512 Len=0	1
53 > 61568 [UDP] Seq=0 Win=0 Len=0	0
51778 > 53 [UDP] Seq=0 Win=0 Len=0	0
53 > 57629 [UDP] Seq=0 Win=0 Len=0	0
4103 > 80 [SYN] Seq=803089480 Win=512 Len=0	1
10.0.0.2 > 10.128.0.2 [ICMP] Seq=55957 Win=0 Len=0	1
14099 > 80 [ACK] Seq=215152459 Win=512 Len=0	1
10.0.0.2 > 10.128.0.2 [ICMP] Seq=16019 Win=0 Len=0	1
53 > 52723 [UDP] Seq=0 Win=0 Len=0	0
6160 > 25565 [SYN] Seq=3498246144 Win=0 Len=0	1
44546 > 25565 [SYN] Seq=2321088512 Win=0 Len=0	1
49287 > 53 [UDP] Seq=0 Win=0 Len=0	0
46986 > 25565 [SYN] Seq=2755526656 Win=0 Len=0	1
10.0.0.2 > 10.128.0.2 [ICMP] Seq=22932 Win=0 Len=0	1
10.0.0.2 > 10.128.0.2 [ICMP] Seq=62615 Win=0 Len=0	1
2130 > 25565 [SYN] Seq=3167027200 Win=0 Len=0	1
23028 > 25565 [SYN] Seq=3288072192 Win=0 Len=0	1
18436 > 25565 [SYN] Seq=697565184 Win=0 Len=0	1
80 > 4617 [SYN] Seq=1810367565 Win=29200 Len=0	1
8949 > 80 [ACK] Seq=1134224739 Win=512 Len=0	1
26053 > 25565 [SYN] Seq=3236560896 Win=0 Len=0	1
49271 > 53 [UDP] Seq=0 Win=0 Len=0	0
19518 > 25565 [SYN] Seq=920715264 Win=0 Len=0	1
48769 > 25565 [SYN] Seq=3463577600 Win=0 Len=0	1
22012 > 25565 [SYN] Seq=314310656 Win=0 Len=0	1
10.0.0.2 > 10.128.0.2 [ICMP] Seq=63372 Win=0 Len=0	1
10.0.0.2 > 10.128.0.2 [ICMP] Seq=53651 Win=0 Len=0	1
34293 > 25565 [SYN] Seq=2649358336 Win=0 Len=0	1
3902 > 80 [SYN] Seq=178871173 Win=512 Len=0	1
64291 > 25565 [SYN] Seq=560267264 Win=0 Len=0	1
49582 > 25565 [SYN] Seq=1399521280 Win=0 Len=0	1
10.0.0.2 > 10.128.0.2 [ICMP] Seq=13721 Win=0 Len=0	1
42220 > 25565 [SYN] Seq=3561029632 Win=0 Len=0	1
4363 > 80 [SYN] Seq=1969513236 Win=512 Len=0	1
53 > 49662 [UDP] Seq=0 Win=0 Len=0	0
80 > 4812 [SYN] Seq=2506817471 Win=29200 Len=0	1
46228 > 25565 [SYN] Seq=3237281792 Win=0 Len=0	1
10.0.0.2 > 10.128.0.2 [ICMP] Seq=59547 Win=0 Len=0	1
11061 > 80 [ACK] Seq=2061064744 Win=512 Len=0	1
10.0.0.2 > 10.128.0.2 [ICMP] Seq=8084 Win=0 Len=0	1
60311 > 53 [UDP] Seq=0 Win=0 Len=0	0
3484 > 80 [ACK] Seq=413561042 Win=512 Len=0	1
10.0.0.2 > 10.128.0.2 [ICMP] Seq=378 Win=0 Len=0	1
16298 > 25565 [SYN] Seq=96731136 Win=0 Len=0	1
48159 > 25565 [SYN] Seq=1186267136 Win=0 Len=0	1
64373 > 25565 [SYN] Seq=4231921664 Win=0 Len=0	1
4081 > 25565 [SYN] Seq=3313238016 Win=0 Len=0	1
62472 > 53 [UDP] Seq=0 Win=0 Len=0	0
80 > 3582 [SYN] Seq=2321810200 Win=29200 Len=0	1
34442 > 25565 [SYN] Seq=2736914432 Win=0 Len=0	1
54447 > 53 [UDP] Seq=0 Win=0 Len=0	0
16201 > 80 [ACK] Seq=1325004647 Win=512 Len=0	1
51089 > 25565 [SYN] Seq=3148808192 Win=0 Len=0	1
50372 > 25565 [SYN] Seq=2737963008 Win=0 Len=0	1
53 > 61156 [UDP] Seq=0 Win=0 Len=0	0
28156 > 25565 [SYN] Seq=668073984 Win=0 Len=0	1
50651 > 25565 [SYN] Seq=1364590592 Win=0 Len=0	1
9488 > 80 [ACK] Seq=124695858 Win=512 Len=0	1
10866 > 80 [ACK] Seq=936730317 Win=512 Len=0	1
54754 > 53 [UDP] Seq=0 Win=0 Len=0	0
50218 > 25565 [SYN] Seq=4157341696 Win=0 Len=0	1
10.0.0.2 > 10.128.0.2 [ICMP] Seq=29042 Win=0 Len=0	1
52049 > 53 [UDP] Seq=0 Win=0 Len=0	0
14640 > 25565 [SYN] Seq=221446144 Win=0 Len=0	1
10.0.0.2 > 10.128.0.2 [ICMP] Seq=20357 Win=0 Len=0	1
54967 > 25565 [SYN] Seq=3500867584 Win=0 Len=0	1
56018 > 53 [UDP] Seq=0 Win=0 Len=0	0
10.0.0.2 > 10.128.0.2 [ICMP] Seq=61055 Win=0 Len=0	1
53 > 51031 [UDP] Seq=0 Win=0 Len=0	0
80 > 4183 [SYN] Seq=2939897670 Win=29200 Len=0	1
168 > 25565 [SYN] Seq=1015283712 Win=0 Len=0	1
39851 > 25565 [SYN] Seq=4072210432 Win=0 Len=0	1
23581 > 25565 [SYN] Seq=3458859008 Win=0 Len=0	1
10.0.0.2 > 10.128.0.2 [ICMP] Seq=55424 Win=0 Len=0	1
2797 > 443 [HTTPS] Seq=1397 Win=32 Len=686 ttl=64 0	0
23799 > 25565 [SYN] Seq=3622961152 Win=0 Len=0	1
57454 > 53 [UDP] Seq=0 Win=0 Len=0	0
10.0.0.2 > 10.128.0.2 [ICMP] Seq=4493 Win=0 Len=0	1
63041 > 25565 [SYN] Seq=1109458944 Win=0 Len=0	1
31754 > 25565 [SYN] Seq=335544320 Win=0 Len=0	1
10.0.0.2 > 10.128.0.2 [ICMP] Seq=51331 Win=0 Len=0	1
4922 > 80 [SYN] Seq=1320291090 Win=512 Len=0	1
29823 > 25565 [SYN] Seq=184025088 Win=0 Len=0	1
12248 > 25565 [SYN] Seq=14286848 Win=0 Len=0	1
53 > 64971 [UDP] Seq=0 Win=0 Len=0	0
1632 > 53 [DNS] Seq=233 Win=30 Len=44 ttl=64 0	0
34921 > 25565 [SYN] Seq=496369664 Win=0 Len=0	1
4920 > 80 [ACK] Seq=845328241 Win=512 Len=0	1
53 > 60648 [UDP] Seq=0 Win=0 Len=0	0
62222 > 53 [UDP] Seq=0 Win=0 Len=0	0
2940 > 443 [HTTPS] Seq=1540 Win=32 Len=972 ttl=128 0	0
52059 > 25565 [SYN] Seq=815595520 Win=0 Len=0	1
8644 > 25565 [SYN] Seq=2279604224 Win=0 Len=0	1
53 > 59572 [UDP] Seq=0 Win=0 Len=0	0
11462 > 80 [ACK] Seq=1241709076 Win=512 Len=0	1
52342 > 53 [UDP] Seq=0 Win=0 Len=0	0
4480 > 80 [SYN] Seq=136725752 Win=512 Len=0	1
16528 > 80 [ACK] Seq=1610812984 Win=512 Len=0	1
53 > 57089 [UDP] Seq=0 Win=0 Len=0	0
58904 > 25565 [SYN] Seq=872611840 Win=0 Len=0	1
47008 > 25565 [SYN] Seq=2498560000 Win=0 Len=0	1
10.0.0.2 > 10.128.0.2 [ICMP] Seq=11900 Win=0 Len=0	1
55383 > 25565 [SYN] Seq=3322281984 Win=0 Len=0	1
661 > 25565 [SYN] Seq=426180608 Win=0 Len=0	1
53 > 53811 [UDP] Seq=0 Win=0 Len=0	0
5301 > 80 [ACK] Seq=986324254 Win=512 Len=0	1
26050 > 25565 [SYN] Seq=3905617920 Win=0 Len=0	1
43728 > 25565 [SYN] Seq=2047016960 Win=0 Len=0	1
1966 > 25565 [SYN] Seq=2754019328 Win=0 Len=0	1
10.0.0.2 > 10.128.0.2 [ICMP] Seq=51344 Win=0 Len=0	1
10.0.0.2 > 10.128.0.2 [ICMP] Seq=63610 Win=0 Len=0	1
16049 > 80 [ACK] Seq=723235495 Win=512 Len=0	1
64865 > 53 [UDP] Seq=0 Win=0 Len=0	0
44189 > 25565 [SYN] Seq=3051945984 Win=0 Len=0	1
9085 > 80 [ACK] Seq=1681734885 Win=512 Len=0	1
53967 > 25565 [SYN] Seq=1660747776 Win=0 Len=0	1
50771 > 443 [TCP] Seq=3379816634 Win=0 Len=0	0
10.0.0.2 > 10.128.0.2 [ICMP] Seq=30604 Win=0 Len=0	1
50445 > 53 [UDP] Seq=0 Win=0 Len=0	0
10.0.0.2 > 10.128.0.2 [ICMP] Seq=28289 Win=0 Len=0	1
2988 > 80 [ACK] Seq=603467677 Win=512 Len=0	1
53 > 55058 [UDP] Seq=0 Win=0 Len=0	0
3630 > 80 [SYN] Seq=537737645 Win=512 Len=0	1
57972 > 53 [UDP] Seq=0 Win=0 Len=0	0
61414 > 53 [UDP] Seq=0 Win=0 Len=0	0
25069 > 25565 [SYN] Seq=434044928 Win=0 Len=0	1
12142 > 80 [ACK] Seq=1975993018 Win=512 Len=0	1
53 > 62883 [UDP] Seq=0 Win=0 Len=0	0
63658 > 25565 [SYN] Seq=970981376 Win=0 Len=0	1
59118 > 25565 [SYN] Seq=1923416064 Win=0 Len=0	1
49270 > 53 [UDP] Seq=0 Win=0 Len=0	0
50062 > 53 [UDP] Seq=0 Win=0 Len=0	0
10.0.0.2 > 10.128.0.2 [ICMP] Seq=35729 Win=0 Len=0	1
51652 > 53 [UDP] Seq=0 Win=0 Len=0	0
52627 > 25565 [SYN] Seq=1611137024 Win=0 Len=0	1
10.0.0.2 > 10.128.0.2 [ICMP] Seq=8349 Win=0 Len=0	1
18651 > 25565 [SYN] Seq=758382592 Win=0 Len=0	1
10.0.0.2 > 10.128.0.2 [ICMP] Seq=31618 Win=0 Len=0	1
7178 > 80 [ACK] Seq=964486244 Win=512 Len=0	1
56830 > 53 [UDP] Seq=0 Win=0 Len=0	0
64598 > 25565 [SYN] Seq=2824077312 Win=0 Len=0	1
24464 > 25565 [SYN] Seq=3453747200 Win=0 Len=0	1
58900 > 53 [UDP] Seq=0 Win=0 Len=0	0
51954 > 53 [UDP] Seq=0 Win=0 Len=0	0
7991 > 25565 [SYN] Seq=1402863616 Win=0 Len=0	1
1932 > 53 [DNS] Seq=533 Win=20 Len=55 ttl=64 0	0
80 > 4691 [SYN] Seq=1995020442 Win=29200 Len=0	1
53032 > 53 [UDP] Seq=0 Win=0 Len=0	0
1057 > 25 [SMTP] Seq=58 Win=25 Len=38 ttl=128 0	0
10.0.0.2 > 10.128.0.2 [ICMP] Seq=59531 Win=0 Len=0	1
1459 > 25 [SMTP] Seq=460 Win=32 Len=60 ttl=128 0	0
53 > 49737 [UDP] Seq=0 Win=0 Len=0	0
10.0.0.2 > 10.128.0.2 [ICMP] Seq=3443 Win=0 Len=0	1
10.0.0.2 > 10.128.0.2 [ICMP] Seq=55681 Win=0 Len=0	1
61374 > 25565 [SYN] Seq=2599157760 Win=0 Len=0	1
57866 > 53 [UDP] Seq=0 Win=0 Len=0	0
10.0.0.2 > 10.128.0.2 [ICMP] Seq=13965 Win=0 Len=0	1
3298 > 80 [ACK] Seq=89097479 Win=512 Len=0	1
2856 > 21 [FTP] Seq=1456 Win=30 Len=804 ttl=128 0	0
3748 > 80 [ACK] Seq=1082970689 Win=512 Len=0	1
15339 > 25565 [SYN] Seq=2876112896 Win=0 Len=0	1
43855 > 25565 [SYN] Seq=3057975296 Win=0 Len=0	1
53 > 55136 [UDP] Seq=0 Win=0 Len=0	0
53949 > 25565 [SYN] Seq=3475439616 Win=0 Len=0	1
10.0.0.2 > 10.128.0.2 [ICMP] Seq=7319 Win=0 Len=0	1
10.0.0.2 > 10.128.0.2 [ICMP] Seq=4496 Win=0 Len=0	1
10.0.0.2 > 10.128.0.2 [ICMP] Seq=19826 Win=0 Len=0	1
53 > 50256 [UDP] Seq=0 Win=0 Len=0	0
53 > 53943 [UDP] Seq=0 Win=0 Len=0	0
80 > 4582 [SYN] Seq=3728637199 Win=29200 Len=0	1
53 > 58619 [UDP] Seq=0 Win=0 Len=0	0
1592 > 443 [HTTPS] Seq=193 Win=30 Len=46 ttl=64 0	0
3654 > 80 [SYN] Seq=1860986304 Win=512 Len=0	1
80 > 4814 [SYN] Seq=1780348591 Win=29200 Len=0	1
3735 > 80 [SYN] Seq=1049859015 Win=512 Len=0	1
53200 > 53 [UDP] Seq=0 Win=0 Len=0	0
80 > 4552 [SYN] Seq=3587135713 Win=29200 Len=0	1
2104 > 110 [POP3] Seq=705 Win=30 Len=36 ttl=64 0	0
3807 > 80 [SYN] Seq=434264603 Win=512 Len=0	1
10.0.0.2 > 10.128.0.2 [ICMP] Seq=27518 Win=0 Len=0	1
53 > 55846 [UDP] Seq=0 Win=0 Len=0	0
59782 > 53 [UDP] Seq=0 Win=0 Len=0	0
1750 > 110 [POP3] Seq=351 Win=18 Len=42 ttl=64 0	0
36617 > 25565 [SYN] Seq=369360896 Win=0 Len=0	1
9654 > 25565 [SYN] Seq=3281518592 Win=0 Len=0	1
10.0.0.2 > 10.128.0.2 [ICMP] Seq=32640 Win=0 Len=0	1
62413 > 53 [UDP] Seq=0 Win=0 Len=0	0
45744 > 25565 [SYN] Seq=3382509568 Win=0 Len=0	1
61517 > 53 [UDP] Seq=0 Win=0 Len=0	0
4295 > 80 [SYN] Seq=798852852 Win=512 Len=0	1
2188 > 110 [POP3] Seq=789 Win=20 Len=42 ttl=64 0	0
53 > 57115 [UDP] Seq=0 Win=0 Len=0	0
10.0.0.2 > 10.128.0.2 [ICMP] Seq=2690 Win=0 Len=0	1
17568 > 25565 [SYN] Seq=2819358720 Win=0 Len=0	1
37496 > 25565 [SYN] Seq=434176000 Win=0 Len=0	1
5190 > 80 [ACK] Seq=197653541 Win=512 Len=0	1
4820 > 80 [ACK] Seq=1730376926 Win=512 Len=0	1
4291 > 80 [SYN] Seq=2019489039 Win=512 Len=0	1
8606 > 25565 [SYN] Seq=3621519360 Win=0 Len=0	1
46677 > 25565 [SYN] Seq=1166278656 Win=0 Len=0	1
24831 > 25565 [SYN] Seq=2557345792 Win=0 Len=0	1
80 > 4720 [SYN] Seq=2134426435 Win=29200 Len=0	1
10.0.0.2 > 10.128.0.2 [ICMP] Seq=20356 Win=0 Len=0	1
80 > 4182 [SYN] Seq=983252565 Win=29200 Len=0	1
56979 > 53 [UDP] Seq=0 Win=0 Len=0	0
56772 > 53 [UDP] Seq=0 Win=0 Len=0	0
11951 > 80 [ACK] Seq=174357292 Win=512 Len=0	1
80 > 4980 [SYN] Seq=2834520308 Win=29200 Len=0	1
15029 > 80 [ACK] Seq=1526278459 Win=512 Len=0	1
43515 > 25565 [SYN] Seq=1240399872 Win=0 Len=0	1
4903 > 80 [SYN] Seq=775059335 Win=512 Len=0	1
53 > 55414 [UDP] Seq=0 Win=0 Len=0	0
38924 > 25565 [SYN] Seq=596377600 Win=0 Len=0	1
8466 > 80 [ACK] Seq=1286843586 Win=512 Len=0	1
3920 > 80 [SYN] Seq=991472253 Win=512 Len=0	1
1573 > 143 [IMAP] Seq=174 Win=10 Len=0 0	0
3914 > 80 [SYN] Seq=2128548751 Win=512 Len=0	1
36572 > 25565 [SYN] Seq=200540160 Win=0 Len=0	1
11830 > 80 [ACK] Seq=40317714 Win=512 Len=0	1
53075 > 25565 [SYN] Seq=1063452672 Win=0 Len=0	1
18413 > 25565 [SYN] Seq=3718053888 Win=0 Len=0	1
62986 > 53 [UDP] Seq=0 Win=0 Len=0	0
53474 > 53 [UDP] Seq=0 Win=0 Len=0	0
80 > 4824 [SYN] Seq=2287845042 Win=29200 Len=0	1
18640 > 25565 [SYN] Seq=4115660800 Win=0 Len=0	1
4014 > 80 [SYN] Seq=365963598 Win=512 Len=0	1
80 > 4280 [SYN] Seq=2341993303 Win=29200 Len=0	1
30297 > 25565 [SYN] Seq=2425749504 Win=0 Len=0	1
53 > 60502 [UDP] Seq=0 Win=0 Len=0	0
50722 > 53 [UDP] Seq=0 Win=0 Len=0	0
57756 > 25565 [SYN] Seq=1392115712 Win=0 Len=0	1
10.0.0.2 > 10.128.0.2 [ICMP] Seq=2945 Win=0 Len=0	1
57129 > 53 [UDP] Seq=0 Win=0 Len=0	0
8841 > 80 [ACK] Seq=1244121292 Win=512 Len=0	1
38394 > 25565 [SYN] Seq=924844032 Win=0 Len=0	1
10.0.0.2 > 10.128.0.2 [ICMP] Seq=46215 Win=0 Len=0	1
52864 > 53 [UDP] Seq=0 Win=0 Len=0	0
1619 > 80 [HTTP] Seq=620 Win=22 Len=40 ttl=128 0	0
39060 > 25565 [SYN] Seq=4272422912 Win=0 Len=0	1
40105 > 25565 [SYN] Seq=2245197824 Win=0 Len=0	1
443 > 4531 [PSH, ACK] Seq=65432109 Win=29200 Len=0	0
80 > 4865 [SYN] Seq=259226547 Win=29200 Len=0	1
14764 > 25565 [SYN] Seq=847708160 Win=0 Len=0	1
12939 > 80 [ACK] Seq=749430092 Win=512 Len=0	1
10.0.0.2 > 10.128.0.2 [ICMP] Seq=64897 Win=0 Len=0	1
12212 > 25565 [SYN] Seq=1197932544 Win=0 Len=0	1
43216 > 25565 [SYN] Seq=3009806336 Win=0 Len=0	1
27706 > 25565 [SYN] Seq=1188888576 Win=0 Len=0	1
12323 > 25565 [SYN] Seq=1216544768 Win=0 Len=0	1
15652 > 80 [ACK] Seq=1862417449 Win=512 Len=0	1
53 > 54630 [UDP] Seq=0 Win=0 Len=0	0
2596 > 22 [SSH] Seq=1196 Win=200 Len=408 ttl=128 0	0
44000 > 25565 [SYN] Seq=969998336 Win=0 Len=0	1
63740 > 25565 [SYN] Seq=3742302208 Win=0 Len=0	1
55322 > 53 [UDP] Seq=0 Win=0 Len=0	0
15375 > 25565 [SYN] Seq=4107599872 Win=0 Len=0	1
9136 > 25565 [SYN] Seq=1338769408 Win=0 Len=0	1
80 > 4995 [SYN] Seq=1943352785 Win=29200 Len=0	1
30524 > 25565 [SYN] Seq=883621888 Win=0 Len=0	1
53 > 49706 [UDP] Seq=0 Win=0 Len=0	0
10.0.0.2 > 10.128.0.2 [ICMP] Seq=33937 Win=0 Len=0	1
65504 > 53 [UDP] Seq=0 Win=0 Len=0	0
53023 > 25565 [SYN] Seq=2998009856 Win=0 Len=0	1
80 > 4526 [SYN] Seq=3274185508 Win=29200 Len=0	1
45089 > 25565 [SYN] Seq=1738473472 Win=0 Len=0	1
51765 > 25565 [SYN] Seq=1690173440 Win=0 Len=0	1
42236 > 25565 [SYN] Seq=2765815808 Win=0 Len=0	1
1562 > 53 [DNS] Seq=163 Win=18 Len=52 ttl=64 0	0
53 > 60339 [UDP] Seq=0 Win=0 Len=0	0
